date,directionCode,r_11,r_12,r_13,r_14,r_1e,r_21,r_22,r_23,r_24,r_2e,r_31,r_32,r_33,r_34,r_3e,r_41,r_42,r_43,r_44,r_4e,totalActivitiesRefcircle,totalCustomersRefcircle,dayname,weekend,transactCount,totalRevenue,Seats,Parking_slots,type_dtsf,mtype,isholiday,region,deltaRevenue
13/02/2020,2,0.765625,0.266666667,0,0.129032258,0.015625,0.266666667,0.557142857,0.454545455,0.101010101,0.085714286,1,0.090909091,0.333333333,0.131147541,0.166666667,0.161290323,0.141414141,0.151639344,0.82826087,0.147826087,1528,585,Thu,no,217,97610,210,0,SF,Urban,no,3,13.44411787
11/08/2019,2,0.767123288,0.3,0.285714286,0.296296296,0.01369863,0.15,0.802325581,0.333333333,0.177777778,0.023255814,0.142857143,0.166666667,0.340425532,0.157718121,0.063829787,0.074074074,0.044444444,0.11409396,0.808184143,0.092071611,1495,556,Sun,yes,139,79350,210,0,SF,Urban,yes,3,-22.73240353
9/02/2020,2,0.755813953,0.318181818,0.041666667,0.260869565,0,0.272727273,0.564102564,0.263157895,0.181818182,0.051282051,0.125,0.210526316,0.315217391,0.147887324,0.119565217,0.130434783,0.106060606,0.105633803,0.841437632,0.139534884,1736,630,Sun,yes,197,121070,210,0,SF,Urban,no,3,-2.792944388
26/11/2019,3,0.82300885,0.097156398,0.111111111,0.132183908,0.001474926,0.08056872,0.806733167,0.10130719,0.083333333,0.021197007,0.171717172,0.176470588,0.765765766,0.150753769,0,0.166666667,0.088888889,0.130653266,0.819587629,0.001718213,5727,2353,Tue,no,54,42560,120,31,DT,Urban,no,1,33.16036712
1/05/2019,4,0.84375,0,0.125,0.571428571,0,0.428571429,0.93373494,0.041666667,0.272727273,0.003012048,0.125,0.125,0.8,0.12,0,0.142857143,0.068181818,0.08,0.898809524,0.05952381,1428,562,Wed,no,53,48090,53,15,DT,Urban,yes,1,19.65922638
2/11/2019,4,0.631578947,0.166666667,0,0.5,0,0.333333333,0.941011236,0.181818182,0.225806452,0.014044944,0.2,0.181818182,0.735849057,0.0625,0.018867925,0.125,0.032258065,0.0625,0.931034483,0.143678161,1331,574,Sat,yes,98,92900,53,15,DT,Urban,no,1,9.411895792
12/09/2019,1,0.702508961,0.106583072,0.09039548,0.205128205,0.050179211,0.112852665,0.721621622,0.13671875,0.135135135,0.005405405,0.13559322,0.16796875,0.736526946,0.193548387,0.008982036,0.230769231,0.189189189,0.258064516,0.43902439,0,2220,866,Thu,no,36,25260,92,30,DT,Rural,no,2,-21.22640235
19/08/2019,1,0.616,0.10181311,0.105960265,0.178571429,0.032,0.10460251,0.642605634,0.111709287,0.092105263,0.008802817,0.139072848,0.114401077,0.668112798,0.109090909,0.006507592,0.178571429,0.118421053,0.145454545,0.351851852,0,3530,1169,Mon,no,31,29840,92,30,DT,Rural,no,2,-57.67388031
4/02/2019,1,0.93015873,0.0625,0.25,0.5,0.025396825,0.34375,0.9,0.153846154,0.5,0.005263158,0.15,0.230769231,0.757763975,0.132132132,0,0.333333333,0.5,0.12012012,0.470588235,0,1533,866,Mon,no,76,29360,73,0,SF,Hyper,no,8,-6.47615154
5/02/2019,1,0.923611111,0.078947368,0.142857143,0.142857143,0.03125,0.289473684,0.920930233,0.2,1,0.009302326,0.238095238,0.4,0.801302932,0.141666667,0.009771987,0.142857143,0,0.125,0.543103448,0,1428,849,Tue,no,98,41260,73,0,SF,Hyper,no,8,-0.778578628
24/08/2019,1,0.926829268,0.178571429,0.166666667,0.4,0.019512195,0.357142857,0.897129187,0.205479452,0.5,0.004784689,0.366666667,0.178082192,0.798507463,0.141573034,0.002985075,0.4,0.1,0.164044944,0.601503759,0,2729,1603,Sat,yes,82,39860,73,0,SF,Hyper,no,8,-14.30542315
20/02/2020,4,0.785714286,0.184210526,0.666666667,0.11627907,0.010204082,0.105263158,0.919678715,0.068965517,0.5,0.004016064,0.166666667,0.068965517,0.814814815,0.185185185,0.018518519,0.11627907,0,0.111111111,0.925233645,0.08411215,1501,630,Thu,no,94,67320,52,36,DT,Suburban,no,9,21.39882783
31/10/2019,1,0.835051546,0.090909091,0.4,0.122137405,0.121134021,0.090909091,0.783333333,0.454545455,0.5,0.016666667,0.2,0.090909091,0.892857143,0.214285714,0,0.133587786,0.5,0.285714286,0.722222222,0.038461538,1777,743,Thu,no,115,49650,86,0,SF,Hyper,no,4,-31.61143255
17/09/2019,1,0.885869565,0.048780488,0.166666667,0.111111111,0.114130435,0.195121951,0.828947368,0.176470588,0,0.013157895,0.416666667,0.117647059,0.905737705,0.161290323,0.004098361,0.092592593,0,0.14516129,0.838461538,0,1237,594,Tue,no,80,59820,100,37,DT,Urban,no,6,3.964475047
21/11/2019,1,0.916129032,0.125,0.0625,0.2,0.129032258,0.291666667,0.7,0.176470588,0,0.025,0.1875,0.058823529,0.929577465,0.375,0.014084507,0.1,0.666666667,0.125,0.794871795,0.025641026,730,354,Thu,no,95,54800,100,37,DT,Urban,no,6,-43.83297333
11/12/2019,1,0.936708861,0,0,0,0.14556962,0.461538462,0.76744186,0.133333333,0,0.046511628,0.4,0.033333333,0.925531915,0.166666667,0,0.333333333,1,0.25,0.847222222,0,865,438,Wed,no,81,56270,100,37,DT,Urban,no,6,-22.32993528
3/02/2020,1,0.824427481,0.117647059,0.166666667,0.106435644,0.045801527,0.235294118,0.764705882,0.230769231,0.036363636,0,0.333333333,0.076923077,0.888888889,0.070422535,0.011695906,0.084158416,0.072727273,0.112676056,0.777777778,0.006006006,2055,874,Mon,no,40,23820,119,2500,SF,Urban,no,5,-16.6271191
10/12/2019,4,0.492753623,0.169117647,0.133333333,0.4,0,0.110294118,0.763313609,0.2,0.428571429,0,0.066666667,0.24,0.716049383,0.4375,0.086419753,0,0,0.1875,0.869565217,0.108695652,774,355,Tue,no,59,33910,548,1900,FoodC,Suburban,no,9,-5.317309419
19/01/2020,3,0.557377049,0.1,0,0.20754717,0,0.1,0.897727273,0.075757576,0.05,0.107954545,0.166666667,0.106060606,0.693877551,0.136363636,0.040816327,0.018867925,0.15,0.090909091,0.845360825,0,1320,434,Sun,yes,46,42150,110,1500,Mall,Suburban,no,9,-23.4695942
12/02/2020,3,0.698113208,0.115384615,1,0.2,0.018867925,0.076923077,0.859813084,0.057971014,0.4,0.158878505,0,0.072463768,0.745454545,0.142857143,0.036363636,0.04,0.2,0.142857143,0.854700855,0,710,300,Wed,no,31,20000,110,1500,Mall,Suburban,no,9,-13.2996385
18/05/2019,3,0.850367401,0.169811321,0.231481481,0.174840085,0.004008016,0.146226415,0.784461153,0.04379562,0.14893617,0.060150376,0.148148148,0.145985401,0.698492462,0.175531915,0.005025126,0.117270789,0.106382979,0.079787234,0.810778443,0.001197605,6132,2827,Sat,yes,77,46360,151,0,SF,Hyper,no,8,28.83118914
23/12/2019,4,0.782442748,0.11965812,0.069767442,0.16,0,0.102564103,0.8925,0.139240506,0.375,0,0.139534884,0.126582278,0.820408163,0.128712871,0,0.18,0.375,0.108910891,0.875,0.045673077,2844,1224,Mon,no,58,44040,188,217,DT,Urban,no,1,-5.235704691
6/10/2018,2,0.921328671,0.230769231,0.571428571,0.44,0,0.269230769,0.912609238,0.125,0.25,0.013732834,0.285714286,0.097826087,0.814345992,0.166666667,0.029535865,0.24,0.175,0.583333333,0.911904762,0,2897,1930,Sat,yes,37,20460,105,0,SF,Hyper,no,8,-2.167552199
13/10/2018,2,0.900815217,0.212765957,0.5,0.195876289,0,0.244680851,0.883506344,0.148351648,0.285714286,0.017301038,0.166666667,0.164835165,0.785964912,0.333333333,0.021052632,0.164948454,0.2,0.333333333,0.884313725,0,3464,2250,Sat,yes,56,30380,105,0,SF,Hyper,no,8,11.70923687
26/02/2019,2,0.886977887,0.164179104,0.214285714,0.206349206,0.002457002,0.164179104,0.874698795,0.209876543,0.4,0.021686747,0.071428571,0.12345679,0.826815642,0.111111111,0.016759777,0.206349206,0.2,0.277777778,0.893292683,0.00304878,2136,1246,Tue,no,54,28060,105,0,SF,Hyper,no,8,20.7359835
1/11/2019,3,0.548387097,0.285714286,0.230769231,0.166666667,0,0.142857143,0.791666667,0.058823529,0.153846154,0.090277778,0.307692308,0.117647059,0.746478873,0.164285714,0.004694836,0.194444444,0.096153846,0.078571429,0.821011673,0.007782101,1375,569,Fri,no,45,33380,64,80,DT,Suburban,no,2,-13.45920627
16/01/2020,2,0.953405018,0.290322581,0.073170732,0.304347826,0.001792115,0.096774194,0.752808989,0.155172414,0.3,0.02247191,0.12195122,0.086206897,0.921568627,0.333333333,0.073529412,0.217391304,0.3,0.333333333,0.769230769,0,2211,874,Thu,no,51,38750,106,15,DT,Urban,no,1,11.65477244
21/01/2020,2,0.93306288,0.052631579,0.13559322,0.105263158,0.004056795,0.157894737,0.715789474,0.109589041,0.074074074,0.021052632,0.118644068,0.068493151,0.818181818,0.214285714,0.071428571,0.105263158,0.074074074,0.285714286,0.740740741,0,1957,743,Tue,no,67,44900,106,15,DT,Urban,no,1,-16.40372576
12/12/2019,2,0.723404255,0.2,0.307692308,0.3125,0.021276596,0.2,0.727272727,0.235294118,0.162790698,0.075757576,0.230769231,0.294117647,0.313559322,0.24137931,0.127118644,0.0625,0.069767442,0.146551724,0.768361582,0.132768362,1195,485,Thu,no,165,80080,210,0,SF,Urban,no,3,-15.49604209
31/12/2019,4,0.707317073,0.2,0.2,0.030434783,0.012195122,0.228571429,0.901639344,0.25,0.260869565,0.008196721,0.4,0.5,0.927203065,0.12345679,0,0.02173913,0.130434783,0.024691358,0.88671875,0.06640625,2242,793,Tue,no,71,90210,52,36,DT,Suburban,no,9,46.49546537
18/01/2020,1,0.836400818,0.06122449,0.363636364,0.139204545,0.055214724,0.12244898,0.8,0.166666667,0.166666667,0,0.090909091,0.037037037,0.865384615,0.050505051,0,0.107954545,0.083333333,0.131313131,0.736842105,0,2640,994,Sat,yes,67,46400,119,2500,SF,Urban,no,5,-24.82368732
12/12/2019,4,0.537313433,0.091743119,0.666666667,0.5,0,0.073394495,0.8,0.147058824,0.333333333,0,0.333333333,0.058823529,0.75308642,0.233333333,0.012345679,0.5,0.333333333,0.2,0.827956989,0.010752688,762,356,Thu,no,28,17240,548,1900,FoodC,Suburban,no,9,-14.36074123
28/10/2019,1,0.818181818,0.1875,0.214285714,0.085545723,0.085858586,0.25,0.8,0.375,0.666666667,0.02,0.285714286,0.375,0.859259259,0.333333333,0,0.126843658,0.333333333,0.333333333,0.668224299,0.028037383,1783,707,Mon,no,103,48860,86,0,SF,Hyper,no,4,-22.93444843
7/08/2019,1,0.903780069,0.066666667,0.061728395,0.243243243,0.134020619,0.111111111,0.808080808,0.088888889,0.166666667,0.01010101,0.086419753,0.2,0.895316804,0.179487179,0.005509642,0.135135135,0.333333333,0.128205128,0.841836735,0.005102041,2040,889,Wed,no,135,104930,100,37,DT,Urban,no,6,15.47173694
1/01/2020,3,0.798245614,0.136363636,0.076923077,0.115384615,0.043859649,0.212121212,0.871794872,0.125,0.2,0.012820513,0.076923077,0,0.635416667,0.064039409,0,0.115384615,0.4,0.133004926,0.818181818,0.004545455,1312,525,Wed,no,44,117630,57,21,DT,Rural,yes,5,103.2001728
24/11/2019,4,0.925925926,1,0,1,0,0,0.894117647,0.133333333,0.08,0,0,0.133333333,0.621621622,0.14516129,0,0,0.08,0.048387097,0.923857868,0.096446701,754,326,Sun,yes,48,29370,158,0,SF,Hyper,no,3,-10.35786605
2/06/2019,4,0.849056604,0.25,0.5,0.75,0,0.1875,0.872,0.2,0.294117647,0,0,0.12,0.805194805,0.157894737,0.012987013,0,0.176470588,0.315789474,0.924107143,0.044642857,929,450,Sun,yes,25,12790,158,0,SF,Hyper,no,3,-10.61084618
12/09/2018,3,0.868421053,0.223404255,0.171428571,0.11827957,0.013157895,0.127659574,0.848797251,0.09375,0.071428571,0.037800687,0.228571429,0.15625,0.853174603,0.106796117,0.003968254,0.182795699,0.142857143,0.067961165,0.912587413,0,3015,1546,Wed,no,63,28580,151,0,SF,Hyper,no,8,-4.020215021
22/12/2018,3,0.871794872,0.170212766,0.075471698,0.172413793,0.001831502,0.085106383,0.876132931,0.136363636,0.142857143,0.072507553,0.169811321,0.272727273,0.878472222,0.14893617,0.006944444,0.144827586,0.142857143,0.106382979,0.896995708,0.001430615,3521,1751,Sat,yes,86,61530,151,0,SF,Hyper,no,8,-11.71988744
7/07/2019,3,0.869467367,0.169398907,0.244047619,0.169811321,0.00300075,0.103825137,0.840399002,0.054347826,0.148148148,0.059850374,0.125,0.141304348,0.779310345,0.153333333,0.002298851,0.157232704,0.111111111,0.066666667,0.852325581,0.001162791,5766,2790,Sun,yes,80,56510,151,0,SF,Hyper,no,8,6.699909054
1/10/2019,3,0.791250959,0.120065789,0.09703504,0.128762542,0.00076746,0.116776316,0.783613445,0.108900524,0.101045296,0.011904762,0.121293801,0.123560209,0.765972222,0.156923077,0,0.14548495,0.12543554,0.118461538,0.784107946,0,10939,4876,Tue,no,40,32430,120,31,DT,Urban,no,1,-21.40255606
3/05/2019,1,0.932960894,0.19047619,0.210526316,0.25,0.016759777,0.285714286,0.903361345,0.258064516,0.166666667,0.008403361,0.184210526,0.258064516,0.810204082,0.107769424,0,0.5,0,0.122807018,0.638743455,0,2072,1170,Fri,no,55,29330,73,0,SF,Hyper,yes,8,26.56583573
16/02/2020,1,0.815972222,0.134693878,0.117021277,0.117924528,0.045138889,0.13877551,0.870541612,0.063829787,0.084033613,0.003963012,0.138297872,0.093617021,0.84317032,0.081761006,0.003372681,0.099056604,0.100840336,0.097484277,0.711864407,0.005649718,5803,2073,Sun,yes,100,99010,100,13,DT,Urban,no,1,-6.680959682
22/07/2019,2,0.863216266,0.231578947,0.131578947,0.171428571,0.000924214,0.215789474,0.837512538,0.154761905,0.270588235,0.011033099,0.342105263,0.19047619,0.749287749,0.191919192,0.008547009,0.25,0.305882353,0.212121212,0.845177665,0,5187,2951,Mon,no,42,18860,105,0,SF,Hyper,no,8,-42.22309062
18/02/2020,,0.806228374,0.142857143,0.136363636,0.144144144,0.027681661,0.077922078,0.891634981,0.097826087,0.142857143,0.001901141,0.090909091,0.152173913,0.804597701,0.102040816,0,0.117117117,0.285714286,0.163265306,0.833333333,0.092105263,2428,1123,Tue,no,103,66560,80,600,DT,Rural,no,7,38.9755059
10/11/2019,2,0.931746032,0.188679245,0.101449275,0.147540984,0.004761905,0.150943396,0.72519084,0.108527132,0.055555556,0.007633588,0.173913043,0.108527132,0.854748603,0.1,0.081005587,0.081967213,0.222222222,0.084615385,0.719626168,0,3095,1142,Sun,yes,87,85890,106,15,DT,Urban,no,1,-1.987803031
23/06/2019,4,0.607142857,0.042016807,0,0.09375,0.053571429,0.033613445,0.894618834,0.07826087,0.121495327,0.006726457,0,0.047826087,0.6875,0.153846154,0.010416667,0.0375,0.093457944,0.102564103,0.821276596,0.05106383,2196,760,Sun,yes,56,56700,53,15,DT,Urban,no,1,-34.05298746
20/01/2020,4,0.875,0,0,0.333333333,0.125,0,0.944954128,0.138888889,0.125,0.006116208,0,0.25,0.674418605,0,0.023255814,0,0.083333333,0.1,0.922222222,0.133333333,1076,448,Mon,no,52,36210,53,15,DT,Urban,no,1,-4.074219102
5/12/2019,2,0.702702703,0,0.142857143,0.16,0.027027027,0.4,0.58,0.19047619,0.28125,0.12,0.142857143,0.285714286,0.344827586,0.184210526,0.120689655,0.16,0.125,0.144736842,0.772727273,0.14973262,1224,478,Thu,no,196,96430,210,0,SF,Urban,no,3,-3.732108177
22/08/2019,4,0.865800866,0.156862745,0.25,0.125,0,0.254901961,0.89673913,0.211538462,0.222222222,0.005434783,0.5,0.230769231,0.852,0.194029851,0.008,0.140625,0.166666667,0.149253731,0.916067146,0.081534772,2560,1194,Thu,no,86,36420,158,0,SF,Hyper,no,3,-15.42565868
31/08/2019,4,0.851351351,0.083333333,1,0.25,0,0.027777778,0.909638554,0.036363636,0.222222222,0.006024096,0,0.072727273,0.872881356,0.162790698,0.025423729,0,0.222222222,0.093023256,0.937254902,0.08627451,1270,584,Sat,yes,56,28430,158,0,SF,Hyper,no,3,-24.13904415
13/11/2019,1,0.821989529,0.058441558,0.065934066,0.136363636,0.062827225,0.084415584,0.752941176,0.117647059,0,0,0.054945055,0.095588235,0.837438424,0,0,0.181818182,0.2,0.222222222,0.717948718,0,1247,542,Wed,no,38,28720,92,30,DT,Rural,no,2,-38.87973837
5/12/2019,3,0.787401575,0.074626866,0.032258065,0.192307692,0.078740157,0.111940299,0.820895522,0.033333333,0.083333333,0.052238806,0.064516129,0.033333333,0.638095238,0.072580645,0,0.076923077,0.125,0.125,0.789954338,0,1316,516,Thu,no,52,45230,57,21,DT,Rural,no,5,-10.28784117
18/07/2019,3,0.864556962,0.139240506,0.170984456,0.206557377,0.00443038,0.118987342,0.783664459,0.189189189,0.125,0.08388521,0.10880829,0.135135135,0.776162791,0.168316832,0.011627907,0.160655738,0.125,0.108910891,0.845283019,0.003773585,5849,2910,Thu,no,110,50730,151,0,SF,Hyper,no,8,0.562373982
3/06/2019,3,0.842876165,0.166297118,0.198757764,0.184652278,0.003994674,0.11751663,0.745238095,0,0.25,0.033333333,0.136645963,0.239130435,0.698841699,0.163934426,0,0.112709832,0.178571429,0.073770492,0.794117647,0,5392,2576,Mon,no,61,25640,151,0,SF,Hyper,no,8,7.214005689
1/01/2019,1,0.940298507,0,0.086956522,0.166666667,0.029850746,0,0.955555556,0.333333333,0,0,0.086956522,0.333333333,0.777777778,0.088888889,0,0,1,0.059259259,0.5,0,611,278,Tue,no,25,18720,73,0,SF,Hyper,yes,8,-36.19931049
23/07/2019,1,0.922551253,0.204545455,0.108108108,0.230769231,0.027334852,0.227272727,0.873605948,0.185185185,0.307692308,0.014869888,0.243243243,0.296296296,0.824847251,0.181818182,0.00610998,0.153846154,0.230769231,0.19138756,0.652173913,0.014492754,2137,1290,Tue,no,100,45780,73,0,SF,Hyper,no,8,-0.862338338
20/12/2019,4,0.836734694,0.147887324,0.216216216,0.126760563,0,0.154929577,0.868881119,0.138297872,0.147058824,0,0.162162162,0.127659574,0.793209877,0.218181818,0.018518519,0.23943662,0.102941176,0.136363636,0.879370629,0.047202797,3848,1765,Fri,no,93,70130,188,217,DT,Urban,no,1,12.88650213
3/10/2019,4,0.84351145,0.147368421,0.243902439,0.2,0.001908397,0.105263158,0.879456706,0.19047619,0.263157895,0,0.243902439,0.238095238,0.808743169,0.211864407,0.00273224,0.168421053,0.236842105,0.169491525,0.861313869,0.012773723,3985,1871,Thu,no,50,36720,188,217,DT,Urban,no,1,-8.809248387
15/12/2019,3,0.759090909,0.08097166,0.318181818,0.192307692,0.013636364,0.068825911,0.905797101,0.042553191,0.2,0.047101449,0.272727273,0.085106383,0.795833333,0.12,0,0.173076923,0.1,0.085714286,0.869186047,0.002906977,3153,1254,Sun,yes,114,91970,162,0,SF,Urban,no,1,-1.944235148
30/01/2020,3,0.759562842,0.069090909,0.333333333,0.12962963,0.010928962,0.072727273,0.909255898,0.052631579,0.285714286,0.070780399,0.166666667,0.147368421,0.795698925,0.136363636,0,0.111111111,0.178571429,0.136363636,0.854460094,0.004694836,2399,1048,Thu,no,114,67480,162,0,SF,Urban,no,1,26.83029558
9/10/2019,1,0.811163895,0.150273224,0.145985401,0.130653266,0.014251781,0.109289617,0.86351706,0.111821086,0.142857143,0.000874891,0.197080292,0.146964856,0.80474934,0.178571429,0.001319261,0.155778894,0.166666667,0.196428571,0.769556025,0,6147,2917,Wed,no,45,28500,100,13,DT,Urban,no,1,-10.11845317
31/08/2019,2,0.77540107,0.209003215,0.3,0.221621622,0.001782531,0.344051447,0.793276109,0.246212121,0.21192053,0.016452074,0.328571429,0.143939394,0.704950495,0.17699115,0.00990099,0.264864865,0.271523179,0.17699115,0.817767654,0.001138952,5885,3460,Sat,yes,72,39480,105,0,SF,Hyper,no,8,41.79862964
8/07/2019,2,0.89578714,0.146551724,0.175,0.229166667,0.001108647,0.206896552,0.705128205,0.117333333,0.1,0.003205128,0.141666667,0.138666667,0.715667311,0.094076655,0.036750484,0.1875,0.2,0.104529617,0.687830688,0.015873016,3983,1718,Mon,no,53,37220,106,15,DT,Urban,no,1,1.889511599
19/06/2019,2,0.898360656,0.146153846,0.136075949,0.083333333,0.001092896,0.138461538,0.650847458,0.115740741,0.176470588,0.003389831,0.142405063,0.164351852,0.689338235,0.157303371,0.022058824,0.119047619,0.117647059,0.157303371,0.726256983,0,4206,1719,Wed,no,40,25440,106,15,DT,Urban,no,1,55.24543616
23/02/2020,2,0.920754717,0.108695652,0.150537634,0.181818182,0.001886792,0.097826087,0.733333333,0.095238095,1,0.019047619,0.096774194,0.038095238,0.880126183,0.076923077,0.138801262,0.151515152,0,0.192307692,0.802816901,0,2681,961,Sun,yes,129,139090,106,15,DT,Urban,yes,1,27.11974568
29/03/2019,2,0.880261927,0.130841121,0.155313351,0.11827957,0.000935454,0.14953271,0.605421687,0.110599078,0.307692308,0,0.160762943,0.122887865,0.71145686,0.105960265,0.016973126,0.11827957,0.384615385,0.102649007,0.746606335,0.004524887,5058,2057,Fri,no,57,48150,106,15,DT,Urban,no,1,-0.683109341
19/02/2020,4,0.739130435,0.058823529,1,0.130434783,0.086956522,0.117647059,0.952229299,0.029411765,0.318181818,0.006369427,0,0.088235294,0.854166667,0.142857143,0.041666667,0,0.090909091,0.071428571,0.893129771,0.198473282,1192,495,Wed,no,103,56970,53,15,DT,Urban,no,1,24.38163223
17/10/2019,2,0.714285714,0.285714286,0.2,0.12,0.020408163,0.428571429,0.693333333,0.107142857,0.216216216,0.08,0.6,0.25,0.327272727,0.193415638,0.081818182,0.06,0.135135135,0.164609053,0.813063063,0.083333333,1464,578,Thu,no,173,72560,210,0,SF,Urban,no,3,-19.97335713
23/11/2019,2,0.857142857,1,0,0.181818182,0.028571429,0,0.76,0.15,0.2,0.02,0.5,0.15,0.302325581,0.166666667,0.093023256,0.272727273,0.15,0.181818182,0.842995169,0.128019324,1353,513,Sat,yes,168,91930,210,0,SF,Urban,yes,3,-0.17324967
2/09/2019,2,0.815384615,0.6,0.666666667,0.121212121,0.030769231,0.4,0.7875,0.222222222,0.14893617,0.0125,0.333333333,0.055555556,0.463157895,0.140625,0.105263158,0.151515152,0.127659574,0.08984375,0.830555556,0.105555556,1303,527,Mon,no,149,62070,210,0,SF,Urban,no,3,-7.939238528
4/02/2020,1,0.839506173,0.19047619,0.333333333,0.130434783,0.160493827,0.095238095,0.652173913,0.041666667,0.333333333,0,0.111111111,0.125,0.955414013,0,0.006369427,0.173913043,0,1,0.849056604,0.056603774,663,295,Tue,no,63,29380,131,31,DT,Urban,no,10,-22.07971358
3/01/2020,1,0.863636364,0.076923077,0.08,0.2,0.196969697,0.153846154,0.594594595,0.130434783,0.333333333,0.027027027,0.08,0.130434783,0.927419355,0.428571429,0,0.066666667,0,0.285714286,0.782608696,0,873,370,Fri,no,61,49720,131,31,DT,Urban,no,10,60.08768927
27/11/2019,1,0.844444444,0.142857143,0.132075472,0.040733198,0.108888889,0.428571429,0.897435897,0.5,0.1,0.025641026,0.113207547,0,0.889423077,0.210526316,0.004807692,0.105906314,0.2,0.157894737,0.745583039,0.049469965,2219,930,Wed,no,140,64560,86,0,SF,Hyper,no,4,-5.136993211
